
0.37,Premium,G,VS2,61.2,60,649,4.58,4.63,2.82
0.35,Very Good,H,VVS2,61,57,650,4.54,4.57,2.77
0.3,Very Good,D,VS2,62.9,55,650,4.25,4.27,2.68
0.3,Ideal,G,VVS2,61.9,57,650,4.3,4.33,2.66
0.23,Ideal,F,VVS2,61.6,54,650,3.97,3.99,2.45
0.3,Ideal,H,VVS1,61.5,55,650,4.31,4.35,2.66
0.3,Ideal,H,VVS1,62.3,57,650,4.25,4.28,2.65
0.3,Ideal,H,VVS1,61.1,56,650,4.33,4.37,2.66
0.28,Ideal,G,VVS1,61.8,55,650,4.19,4.23,2.6
0.28,Ideal,G,IF,61.3,57,650,4.25,4.27,2.6
0.28,Ideal,G,IF,61.5,57,650,4.19,4.21,2.58
0.28,Ideal,G,IF,62.4,55,650,4.17,4.2,2.61
0.28,Ideal,G,IF,60.9,57,650,4.24,4.27,2.59
0.34,Ideal,G,SI1,61.2,57,650,4.56,4.53,2.78
0.34,Good,G,SI1,63.9,58,650,4.43,4.4,2.82
0.34,Premium,G,SI1,59.7,59,650,4.54,4.5,2.7
0.34,Premium,G,SI1,60.8,59,650,4.56,4.46,2.74
0.34,Premium,G,SI1,61.5,56,650,4.52,4.45,2.76
0.34,Very Good,G,SI1,63.4,57,650,4.45,4.42,2.81
0.34,Premium,D,SI2,59.2,59,650,4.58,4.54,2.7
0.34,Premium,D,SI2,60.7,61,650,4.51,4.45,2.72
0.34,Premium,D,SI2,60.6,60,650,4.53,4.48,2.73
0.34,Premium,D,SI2,60.8,60,650,4.53,4.49,2.74
0.39,Very Good,I,VS2,62.9,57,650,4.64,4.68,2.93
0.39,Premium,H,SI1,62,60,650,4.65,4.71,2.9
0.39,Very Good,E,SI2,63,61,650,4.62,4.65,2.92
0.38,Ideal,H,SI1,61.2,56,650,4.63,4.68,2.85
0.31,Very Good,G,VVS2,62.2,56,651,4.31,4.34,2.69
0.31,Very Good,H,VVS1,61.3,56,651,4.35,4.38,2.67
0.31,Very Good,H,VVS1,61.2,56,651,4.37,4.39,2.68
0.31,Very Good,H,VVS1,61.9,57,651,4.33,4.36,2.69
0.41,Very Good,J,IF,60.8,56,651,4.83,4.87,2.95
0.31,Good,H,VS1,59.2,65,651,4.42,4.33,2.59
0.39,Ideal,I,VS2,61.5,55,651,4.7,4.73,2.9
0.36,Ideal,H,VS1,61.5,55,651,4.59,4.62,2.83
0.4,Ideal,G,SI2,60.6,56,651,4.82,4.79,2.91
0.39,Ideal,D,SI2,61.6,56,651,4.69,4.72,2.9
0.31,Good,E,VS2,59.1,56,651,4.41,4.46,2.62
0.31,Premium,E,SI1,61.2,58,651,4.38,4.34,2.67
0.31,Premium,E,SI1,58.7,60,651,4.48,4.45,2.62
0.31,Very Good,G,VS2,63.2,58,651,4.3,4.28,2.71
0.31,Premium,E,SI1,63,58,651,4.31,4.29,2.71
0.31,Very Good,E,SI1,63.4,55,651,4.29,4.26,2.71
0.3,Ideal,D,VS1,62.2,56,651,4.27,4.31,2.67
0.3,Ideal,D,VS1,61,57,651,4.31,4.32,2.63
0.33,Very Good,G,VS1,61,57,652,4.46,4.49,2.72
0.31,Ideal,H,VVS2,61.7,55.8,652,4.35,4.39,2.69
0.34,Ideal,H,VVS2,60.9,55,652,4.52,4.54,2.75
0.31,Ideal,G,VS2,61.8,53,652,4.35,4.39,2.7
0.31,Ideal,G,VS2,61.5,56,652,4.34,4.36,2.68
0.3,Ideal,E,VS2,62.1,53.6,652,4.3,4.35,2.69
0.31,Ideal,G,VS1,61.3,56.4,652,4.36,4.39,2.69
0.3,Ideal,F,VS1,61.6,54.7,652,4.33,4.34,2.67
0.3,Ideal,F,VS1,62.2,54.4,652,4.3,4.33,2.68
0.32,Ideal,F,VS1,61.1,57,652,4.42,4.45,2.71
0.3,Ideal,F,VS1,61.9,55.1,652,4.31,4.34,2.68
0.3,Ideal,F,VS1,62.3,53.8,652,4.3,4.33,2.69
0.33,Good,D,VS2,61.8,61,652,4.4,4.44,2.73
0.31,Ideal,I,IF,61.3,57,652,4.34,4.4,2.68
0.31,Ideal,I,IF,62.2,54,652,4.36,4.39,2.72
0.31,Good,D,VS1,61.7,61,653,4.32,4.34,2.67
0.32,Ideal,G,SI1,61.4,56,653,4.44,4.42,2.72
0.3,Very Good,E,VS1,61.4,59,653,4.32,4.28,2.64
0.3,Very Good,E,VS1,60.2,57,653,4.37,4.3,2.61
0.38,Ideal,E,SI1,61.4,57,653,4.64,4.67,2.86
0.42,Good,D,SI2,63.1,56,653,4.74,4.8,3.01
0.38,Premium,F,SI1,62,58,653,4.6,4.63,2.86
0.42,Good,H,SI1,63.6,57,653,4.74,4.79,3.03
0.42,Good,D,SI2,63.2,57,653,4.75,4.77,3.01
0.42,Very Good,E,SI2,58.8,60,653,4.86,4.9,2.87
0.42,Premium,E,SI2,60.1,58,653,4.87,4.91,2.94
0.3,Very Good,F,VS1,61.5,56,654,4.31,4.34,2.66
0.44,Ideal,H,SI2,62.3,54,654,4.89,4.93,3.06
0.4,Ideal,G,SI2,61.8,56,654,4.75,4.77,2.94
0.41,Ideal,E,SI2,61.5,58,654,4.79,4.83,2.96
0.42,Ideal,I,SI1,62.3,54,654,4.82,4.84,3.01
0.4,Ideal,I,SI1,62.2,55,654,4.72,4.77,2.95
0.39,Ideal,H,SI1,61.9,55.7,654,4.66,4.71,2.9
0.41,Good,E,SI1,63.5,55,654,4.73,4.75,3.01
0.3,Very Good,G,VVS2,62.3,57,655,4.26,4.28,2.66
0.3,Very Good,H,VVS1,62.8,56,655,4.26,4.28,2.68
0.36,Ideal,I,VVS2,61.5,57,655,4.55,4.58,2.8
0.3,Ideal,G,VVS2,62.5,53,655,4.31,4.33,2.7
0.3,Ideal,G,VVS2,60.7,58,655,4.34,4.36,2.64
0.3,Ideal,G,VVS2,61.6,57,655,4.28,4.32,2.65
0.3,Ideal,G,VVS2,62.2,57,655,4.25,4.3,2.66
0.3,Ideal,H,VVS1,61.2,57,655,4.3,4.39,2.66
0.44,Ideal,F,SI2,61.7,54,655,4.9,4.92,3.03
0.32,Ideal,I,IF,62.1,54,655,4.39,4.43,2.74
0.32,Ideal,I,IF,61.6,56,655,4.4,4.43,2.72
0.32,Ideal,I,IF,61.4,57,655,4.39,4.44,2.71
0.32,Ideal,I,IF,61.7,55,655,4.4,4.42,2.72
0.39,Ideal,E,I1,62.8,57,655,4.66,4.61,2.91
0.4,Very Good,I,VS2,61.4,57.6,655,4.73,4.78,2.92
0.4,Good,G,SI1,63.2,58,655,4.61,4.7,2.94
0.4,Good,G,SI1,63.1,56,655,4.72,4.75,2.99
0.4,Good,G,SI1,63.3,58,655,4.66,4.69,2.96
0.4,Good,G,SI1,63.4,58,655,4.66,4.71,2.97
0.4,Very Good,G,SI1,59.6,61,655,4.74,4.76,2.83
0.32,Very Good,E,VS2,61.3,57,656,4.38,4.41,2.69
0.41,Very Good,G,SI2,59.9,60,656,4.82,4.86,2.9
0.42,Very Good,D,SI2,62.9,55,656,4.78,4.82,3.02
0.31,Ideal,D,VS2,61,54,656,4.38,4.44,2.69
0.41,Ideal,D,SI2,62.6,57,656,4.72,4.77,2.97
0.26,Very Good,F,VVS2,61.4,56,657,4.14,4.17,2.55
0.26,Very Good,F,VVS2,62.6,56,657,4.09,4.11,2.56
0.26,Very Good,F,VVS1,61.7,57,657,4.09,4.13,2.53
0.26,Very Good,F,VVS1,60.6,56,657,4.12,4.16,2.51
0.26,Very Good,F,VVS1,62,55,657,4.08,4.13,2.54
0.26,Very Good,E,VVS1,61.5,56,657,4.1,4.15,2.53
0.26,Ideal,E,VVS1,62.5,56,657,4.09,4.12,2.56
0.34,Ideal,G,VS1,61.4,56,657,4.52,4.54,2.78
0.26,Ideal,F,IF,61.6,56,657,4.07,4.11,2.52
0.32,Very Good,D,VS2,62.9,59,657,4.36,4.39,2.75
0.32,Ideal,D,VS2,61.8,55,657,4.41,4.43,2.73
0.32,Good,D,VS2,63.6,55,657,4.35,4.42,2.79
0.32,Ideal,E,VS1,59.5,57,657,4.45,4.49,2.66
0.37,Very Good,G,VS1,58.4,59,657,4.76,4.69,2.76
0.35,Very Good,G,VS2,60.2,60,658,4.54,4.6,2.75
0.26,Very Good,D,SI1,59.7,58,658,4.16,4.22,2.5
0.4,Ideal,J,VS1,62.2,54.3,658,4.73,4.75,2.95
0.31,Ideal,G,VS1,61.5,54,658,4.39,4.43,2.71
0.38,Ideal,G,SI1,60.4,58,658,4.7,4.74,2.85
0.38,Premium,J,SI1,61.3,59,658,4.68,4.62,2.85
0.38,Premium,E,SI1,58.1,58,658,4.85,4.79,2.8
0.38,Ideal,E,SI1,61.7,58,658,4.71,4.63,2.88
0.32,Good,E,VS2,64.1,54,658,4.32,4.36,2.78
0.35,Good,H,SI2,63.2,61,429,4.47,4.49,2.83
0.26,Very Good,H,VS1,62.9,54,430,4.06,4.08,2.56
0.24,Very Good,E,VS1,61.7,60,430,3.97,4,2.46
0.31,Ideal,I,SI1,61.4,56,430,4.35,4.38,2.68
0.32,Ideal,H,SI1,61.2,56,430,4.43,4.46,2.72
0.28,Ideal,G,SI1,60.7,56,430,4.25,4.28,2.59
0.25,Ideal,F,SI1,61.5,56,430,4.06,4.09,2.5
0.25,Ideal,F,SI1,60.1,56,430,4.11,4.13,2.48
0.31,Very Good,J,SI2,63.3,58,430,4.35,4.34,2.75
0.23,Very Good,H,VVS2,62.4,55,431,3.91,3.94,2.45
0.23,Very Good,H,VVS2,62.6,56,431,3.92,3.95,2.46
0.23,Very Good,G,VVS2,62.9,55,431,3.88,3.92,2.45
0.23,Very Good,G,VVS2,62.6,54,431,3.91,3.95,2.46
0.23,Very Good,G,VVS2,62.3,57,431,3.9,3.92,2.43
0.23,Very Good,G,VVS2,62.8,55,431,3.93,3.95,2.47
0.25,Ideal,H,VS1,61.7,57,431,4.04,4.07,2.5
0.31,Premium,G,SI1,61.8,58,431,4.32,4.35,2.68
0.31,Good,G,SI1,63.3,57,431,4.3,4.33,2.73
0.3,Very Good,G,SI1,62.4,54,432,4.33,4.35,2.71
0.3,Very Good,G,SI1,62.5,56,432,4.27,4.3,2.68
0.3,Very Good,G,SI1,61,58,432,4.3,4.32,2.63
0.3,Very Good,G,SI1,62.1,58,432,4.26,4.28,2.65
0.27,Ideal,I,VS1,61.6,56,432,4.15,4.19,2.57
0.27,Ideal,I,VS1,61.9,54,432,4.14,4.19,2.58
0.27,Ideal,I,VS1,62.5,54,432,4.16,4.19,2.61
0.27,Ideal,I,VS1,61.9,54,432,4.15,4.18,2.58
0.27,Ideal,I,VS1,61.9,55,432,4.16,4.18,2.58
0.27,Ideal,I,VS1,62,56,432,4.16,4.19,2.59
0.27,Ideal,I,VS1,61.3,57,432,4.16,4.19,2.56
0.27,Ideal,I,VS1,62.2,54,432,4.16,4.2,2.6
0.3,Premium,E,VS2,59.9,59,658,4.33,4.38,2.61
0.3,Ideal,E,VS2,62.1,56,658,4.25,4.31,2.66
0.3,Very Good,E,VS2,62.4,56,658,4.26,4.33,2.68
0.3,Very Good,E,VS2,62.8,59,658,4.24,4.26,2.67
0.3,Premium,F,VS1,61.5,59,658,4.31,4.33,2.66
0.3,Ideal,E,VS2,62.6,54,658,4.28,4.31,2.69
0.3,Ideal,E,VS2,61.5,55,658,4.28,4.31,2.64
0.3,Ideal,E,VS2,61.8,55,658,4.33,4.35,2.68
0.3,Premium,E,VS2,62.6,58,658,4.26,4.3,2.68
0.3,Premium,E,VS2,59.2,59,658,4.37,4.41,2.6
0.3,Premium,E,VS2,62,59,658,4.27,4.31,2.66
0.3,Ideal,E,VS2,62,56,658,4.31,4.34,2.68
0.3,Premium,E,VS2,62.2,60,658,4.24,4.28,2.65
0.3,Ideal,E,VS2,61.5,56,658,4.29,4.33,2.65
0.3,Ideal,E,VS2,61.3,57,658,4.29,4.33,2.64
0.3,Very Good,E,VS2,62.4,56,658,4.25,4.28,2.66
0.3,Ideal,E,VS2,62.1,55,658,4.32,4.35,2.69
0.3,Very Good,E,VS2,62.4,57,658,4.24,4.29,2.66
0.3,Ideal,E,VS2,61.5,55,658,4.31,4.34,2.66
0.3,Ideal,E,VS2,61.8,56,658,4.31,4.33,2.67
0.3,Ideal,E,VS2,62,55,658,4.3,4.35,2.68
0.3,Ideal,E,VS2,61.6,56,658,4.27,4.3,2.64
0.3,Very Good,E,VS2,62.6,58,658,4.25,4.28,2.67
0.3,Premium,E,VS2,62.3,58,658,4.28,4.32,2.68
0.3,Ideal,E,VS2,61.5,55,658,4.32,4.4,2.68
0.3,Ideal,E,VS2,62,55,658,4.27,4.31,2.66
0.3,Ideal,E,VS2,62.1,55,658,4.28,4.32,2.67
0.3,Very Good,E,VS2,62.1,59,658,4.27,4.29,2.66
0.3,Very Good,E,VS2,61.8,58,658,4.26,4.28,2.64
0.3,Ideal,E,VS2,62.3,56,658,4.28,4.32,2.68
0.3,Ideal,E,VS2,62,55,658,4.25,4.3,2.65
0.3,Premium,E,VS2,62,60,658,4.23,4.26,2.63
0.3,Premium,E,VS2,60.4,58,658,4.3,4.34,2.61
0.3,Ideal,E,VS2,62.2,56,658,4.28,4.3,2.67
0.3,Premium,E,VS2,61.8,58,658,4.31,4.36,2.68
0.3,Ideal,E,VS2,61.2,55,658,4.31,4.35,2.65
0.3,Very Good,E,VS2,61.9,61,658,4.28,4.32,2.66
0.3,Premium,E,VS2,61.7,58,658,4.32,4.34,2.67
0.3,Premium,E,VS2,62.4,59,658,4.26,4.3,2.67
0.3,Premium,E,VS2,62.5,58,658,4.26,4.31,2.68
0.3,Very Good,E,VS2,62.3,57,658,4.27,4.3,2.67
0.3,Ideal,E,VS2,61.8,57,658,4.3,4.34,2.67
0.3,Premium,E,VS2,61.6,58,658,4.31,4.33,2.66
0.3,Premium,E,VS2,59.1,58,658,4.37,4.39,2.59
0.3,Ideal,E,VS2,61.4,55,658,4.32,4.34,2.66
0.3,Premium,E,VS2,60,60,658,4.36,4.4,2.63
0.3,Ideal,E,VS2,61,56,658,4.33,4.36,2.65
0.3,Ideal,E,VS2,62.6,56,658,4.29,4.34,2.7
0.3,Premium,E,VS2,62.5,59,658,4.27,4.3,2.68
0.3,Premium,E,VS2,60.7,59,658,4.3,4.33,2.62
0.3,Ideal,E,VS2,61.6,55,658,4.31,4.33,2.66
0.3,Very Good,E,VS2,62.9,58,658,4.22,4.24,2.66
0.3,Premium,E,VS2,61.9,59,658,4.29,4.33,2.67
0.3,Ideal,E,VS2,61.8,56,658,4.3,4.34,2.67
0.3,Ideal,E,VS2,62.6,54,658,4.29,4.33,2.7
0.3,Ideal,E,VS2,62.3,56,658,4.3,4.34,2.69
0.3,Very Good,E,VS2,61.7,61,658,4.28,4.31,2.65
0.3,Ideal,E,VS2,60.2,57,658,4.36,4.38,2.63
0.3,Ideal,E,VS2,62,56,658,4.3,4.34,2.68
0.3,Ideal,E,VS2,62.3,57,658,4.29,4.32,2.68
0.3,Very Good,F,VS1,61.9,59,658,4.26,4.3,2.65
0.3,Premium,E,VS2,60,58,658,4.37,4.4,2.63
0.3,Ideal,F,VS1,61.4,56,658,4.33,4.37,2.67
0.3,Very Good,E,VS2,62,58,658,4.26,4.29,2.65
0.3,Ideal,E,VS2,62.6,56,658,4.29,4.33,2.7
0.3,Ideal,E,VS2,62.4,57,658,4.29,4.33,2.69
0.3,Very Good,E,VS2,62.4,57,658,4.24,4.26,2.65
0.3,Premium,F,VS1,60.5,60,658,4.29,4.31,2.6
0.3,Premium,E,VS2,62.1,58,658,4.29,4.31,2.67
0.3,Ideal,E,VS2,61.5,55,658,4.29,4.33,2.65
0.3,Ideal,E,VS2,62.1,55,658,4.3,4.33,2.68
0.3,Very Good,E,VS2,62.9,58,658,4.22,4.27,2.67
0.3,Very Good,E,VS2,62.8,56,658,4.28,4.32,2.7
0.3,Ideal,E,VS2,61.7,55,658,4.3,4.32,2.66
0.3,Ideal,E,VS2,62.5,56,658,4.28,4.3,2.68
0.3,Ideal,F,VS1,62,55,658,4.3,4.34,2.68
0.3,Ideal,E,VS2,61.8,56,658,4.29,4.32,2.66
0.34,Very Good,E,VS2,59.8,62,659,4.52,4.54,2.71
0.41,Ideal,G,SI2,62.1,53.6,659,4.75,4.79,2.96
0.41,Good,F,SI1,64.4,56,659,4.69,4.72,3.03
0.41,Fair,H,SI1,65.4,61,659,4.51,4.63,2.99
0.38,Good,I,SI1,63.7,57,659,4.63,4.57,2.93
0.27,Ideal,E,VVS1,61.7,57,659,4.14,4.16,2.56
0.35,Very Good,G,VS1,62.6,56,659,4.49,4.52,2.82
0.33,Very Good,D,VS2,62.9,54,660,4.4,4.44,2.78
0.29,Very Good,G,VS1,58.1,59,660,4.39,4.42,2.56
0.32,Very Good,G,VS1,60.8,56,660,4.45,4.48,2.71
0.32,Very Good,G,VS1,61.9,56,660,4.41,4.45,2.74
0.3,Very Good,E,VS1,63.4,55,660,4.26,4.29,2.71
0.38,Very Good,F,SI1,61.5,54,660,4.69,4.71,2.89
0.31,Ideal,H,VVS1,62,54.2,660,4.35,4.39,2.71
0.38,Ideal,H,VS2,62.4,56,660,4.62,4.65,2.89
